site ID,crosval ID,sw,nee,gpp,lai,ave,amp,lst_day,lst_night,brdf1,brdf2,brdf3,brdf4,brdf5,brdf6,brdf7,lc,XGBoost GPP,SVR GPP,RF GPP
1,1,70.346,0.59999,0.43882,0.7776,0.263842441137109,0.820166921969533,276.1867,271.1178,0.0637,0.2141,0.0242,0.0522,0.2491,0.182,0.0839,0,0.90530187,0.792632560078494,0.90287307699006
1,1,239.27,0.039508,0.25532,0,0.263842441137109,0.820166921969533,267.3622,260.9022,0.8126,0.7712,0.8278,0.8302,0.4124,0.1061,0.0427,0,0.73385966,0.525832568714811,0.555252836345884
1,1,272.4,0.020797,0.29967,0.1939,0.263842441137109,0.820166921969533,265.1,262.0289,0.8226,0.7813,0.8412,0.8435,0.411,0.0963,0.0392,0,0.71925366,0.622583378293846,0.570759975825747
1,1,229.43,0.083065,0.38107,0,0.263842441137109,0.820166921969533,272.5533,267.8356,0.8477,0.7997,0.8664,0.8612,0.4071,0.0899,0.0352,0,0.71266556,0.523388080625572,0.555702489072675
1,1,257.56,0.20695,0.48219,0.0143,0.263842441137109,0.820166921969533,272.0444,271.3511,0.7639,0.6922,0.7738,0.7754,0.2931,0.0732,0.041,0,0.6943104,0.586804455996538,0.558611598683456
1,1,208.28,0.1512,0.93786,0.2408,0.263842441137109,0.820166921969533,279.7556,270.4956,0.5165,0.4881,0.524,0.5284,0.2268,0.1005,0.06,0,1.2986925,0.554518727453186,1.12805419892995
1,1,202.87,0.41096,0.75861,0.3939,0.263842441137109,0.820166921969533,287.94,279.9267,0.0737,0.1732,0.0289,0.0548,0.2094,0.1686,0.1043,0,2.0274723,1.34203494482057,1.99882136771176
1,1,193.25,0.18361,0.97399,0.5816,0.263842441137109,0.820166921969533,284.1689,278.2133,0.0731,0.1761,0.0292,0.0549,0.2094,0.1704,0.1008,0,1.8725243,1.64438792088478,2.13152033963032
1,1,258.89,-1.1208,2.4974,1.0265,0.263842441137109,0.820166921969533,295.0311,285.0533,0.0623,0.1952,0.024,0.0523,0.2279,0.1798,0.096,0,3.7172046,3.82282903068376,3.86802150717828
1,1,214.21,-2.5363,4.4568,1.1184,0.263842441137109,0.820166921969533,290.1,281.0089,0.058,0.2099,0.0216,0.052,0.2406,0.1805,0.0938,0,4.3180337,3.91997929799624,4.29868252141725
1,1,174.25,-2.6195,4.0997,1.2918,0.263842441137109,0.820166921969533,291.46,281.1356,0.0552,0.2418,0.0211,0.0541,0.2674,0.1848,0.0909,0,5.0111628,4.28152610993825,5.07617087824922
1,1,179.49,-1.9568,3.8367,1.5857,0.263842441137109,0.820166921969533,288.8533,278.4111,0.0554,0.2683,0.0217,0.0578,0.2914,0.1999,0.0926,0,4.740527,4.66017002722832,4.81977547307524
1,1,152.99,-2.3288,3.7713,1.0204,0.263842441137109,0.820166921969533,292.24,277.36,0.0537,0.2806,0.0211,0.0577,0.3029,0.2036,0.0941,0,4.5505223,3.87863727197827,4.64232350245946
1,1,175.32,-1.5917,3.6518,1.3592,0.263842441137109,0.820166921969533,289.16,278.46,0.0573,0.2882,0.0256,0.0623,0.306,0.1998,0.0901,0,4.8122745,4.7161639150076,4.970608311784
1,1,192.54,-0.68764,2.1311,1.2694,0.263842441137109,0.820166921969533,295.6622,278.2956,0.0571,0.2806,0.0249,0.0603,0.2999,0.1982,0.0872,0,5.5656652,5.06169212041743,5.41636866971916
1,1,296.01,-0.040734,0.18433,0,0.263842441137109,0.820166921969533,269.4222,262.7111,0.8912,0.8391,0.8977,0.8959,0.3993,0.081,0.0293,0,0.6917788,0.626047335041266,0.552736768465173
1,1,307.43,0.037561,0.23354,0.1898,0.263842441137109,0.820166921969533,269.9444,263.9156,0.8905,0.7928,0.8882,0.9004,0.3341,0.0697,0.0276,0,0.6840839,0.781753397516316,0.564044413964549
